ano,sigla_uf,id_municipio,produto,area_destinada_colheita,area_colhida,quantidade_produzida,rendimento_medio_producao,valor_producao
2012,MG,3140852,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3170305,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3107208,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3132404,Café (em grão) Arábica,29,29,46,1586,666
2013,MG,3136603,Café (em grão) Arábica,30,30,29,967,113
2013,MG,3110103,Café (em grão) Arábica,2800,2800,3024,1080,13047
2013,MG,3100104,Café (em grão) Arábica,29,29,57,1966,270
2013,MG,3158508,Café (em grão) Arábica,4,4,5,1250,23
2020,MG,3102001,Café (em grão) Arábica,4255,4255,8425,1980,67526
2020,MG,3157005,Café (em grão) Arábica,9,9,12,1333,95
2020,MG,3169604,Café (em grão) Arábica,110,110,231,2100,1771
2011,MG,3143401,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3170800,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3113602,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3143104,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3109303,Café (em grão) Arábica,300,300,720,2400,4968
2018,MG,3144409,Café (em grão) Arábica,1800,1800,3240,1800,23976
2015,MG,3166907,Café (em grão) Arábica,3500,3500,3150,900,23205
2015,MG,3154903,Café (em grão) Arábica,70,70,63,900,493
2015,MG,3150505,Café (em grão) Arábica,1400,1400,2100,1500,15701
2021,MG,3104106,Café (em grão) Arábica,1499,1499,2031,1355,28552
2021,MG,3118304,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3123304,Café (em grão) Arábica,53,53,69,1302,414
2017,MG,3158201,Café (em grão) Arábica,6,6,4,667,27
2017,MG,3151404,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3167202,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3146503,Café (em grão) Arábica,10,10,32,3200,212
2017,MG,3115706,Café (em grão) Arábica,5,5,3,600,21
2022,MG,3116159,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3132206,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3159308,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3136306,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3168507,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3124302,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3156908,Café (em grão) Arábica,1700,1700,3774,2220,22773
2012,MG,3154200,Café (em grão) Arábica,56,56,94,1679,489
2012,MG,3138203,Café (em grão) Arábica,4400,4400,5280,1200,34800
2012,MG,3144805,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3111507,Café (em grão) Arábica,9870,9870,13621,1380,190512
2013,MG,3154705,Café (em grão) Arábica,295,295,443,1502,2183
2015,MG,3111101,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3151909,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3106804,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3140605,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3134400,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3106309,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3161304,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3162252,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3135407,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3147600,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3132909,Café (em grão) Arábica,7725,7725,9734,1260,129399
2021,MG,3154606,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3107109,Café (em grão) Arábica,13506,13506,21209,1570,291144
2014,MG,3140506,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3136306,Café (em grão) Arábica,1700,1700,4590,2700,27999
2023,MG,3137536,Café (em grão) Arábica,140,140,336,2400,4683
2023,MG,3162252,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3138104,Café (em grão) Arábica,450,450,1620,3600,7020
2013,MG,3138500,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3161403,Café (em grão) Arábica,1540,1540,2218,1440,9757
2013,MG,3163300,Café (em grão) Arábica,2,2,1,500,4
2020,MG,3141801,Café (em grão) Arábica,400,400,400,1000,2800
2015,MG,3135902,Café (em grão) Arábica,1850,1850,1776,960,10211
2015,MG,3129657,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3102100,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3138351,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3171303,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3102852,Café (em grão) Arábica,3000,3000,5040,1680,30240
2015,MG,3171204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3144409,Café (em grão) Arábica,2330,2330,3215,1380,24113
2015,MG,3161205,Café (em grão) Arábica,3200,3200,2880,900,20886
2021,MG,3143005,Café (em grão) Arábica,4100,4100,6396,1560,90184
2021,MG,3145703,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3170438,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3160801,Café (em grão) Arábica,1670,1670,2204,1320,17632
2013,MG,3143104,Café (em grão) Arábica,12700,12700,24003,1890,111614
2013,MG,3137908,Café (em grão) Arábica,20,20,21,1050,99
2013,MG,3168408,Café (em grão) Arábica,50,50,45,900,191
2020,MG,3127206,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3159704,Café (em grão) Arábica,2950,2950,5310,1800,38763
2018,MG,3168101,Café (em grão) Arábica,350,350,630,1800,4563
2018,MG,3168606,Café (em grão) Arábica,32,32,29,906,174
2018,MG,3127008,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3130408,Café (em grão) Arábica,240,240,297,1238,4455
2021,MG,3162575,Café (em grão) Arábica,60,60,42,700,507
2021,MG,3134301,Café (em grão) Arábica,289,289,364,1260,5096
2019,MG,3167608,Café (em grão) Arábica,8000,8000,10560,1320,67584
2019,MG,3162302,Café (em grão) Arábica,950,950,1311,1380,8390
2019,MG,3135704,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3163904,Café (em grão) Arábica,4050,4050,6561,1620,41990
2019,MG,3139508,Café (em grão) Arábica,5300,5300,6360,1200,41022
2019,MG,3149309,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3122405,Café (em grão) Arábica,1648,1648,2966,1800,18982
2014,MG,3102308,Café (em grão) Arábica,20,20,12,600,74
2014,MG,3116407,Café (em grão) Arábica,2200,2200,5500,2500,38500
2014,MG,3125903,Café (em grão) Arábica,200,200,240,1200,1560
2012,MG,3111903,Café (em grão) Arábica,1200,1200,1800,1500,11353
2012,MG,3155801,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3153707,Café (em grão) Arábica,157,157,716,4561,4403
2023,MG,3162708,Café (em grão) Arábica,168,168,605,3601,8685
2023,MG,3115300,Café (em grão) Arábica,3,3,4,1333,56
2020,MG,3140308,Café (em grão) Arábica,4,4,5,1250,39
2020,MG,3108404,Café (em grão) Arábica,7396,7396,12692,1716,102551
2020,MG,3144656,Café (em grão) Arábica,1147,1147,3441,3000,27184
2015,MG,3110400,Café (em grão) Arábica,1958,1958,1998,1020,14489
2015,MG,3122207,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3133709,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3109303,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3106903,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3130101,Café (em grão) Arábica,15,15,11,733,146
2021,MG,3117900,Café (em grão) Arábica,325,325,527,1622,7536
2021,MG,3144102,Café (em grão) Arábica,6427,6427,7712,1200,103598
2023,MG,3114303,Café (em grão) Arábica,11709,11709,27748,2370,387463
2013,MG,3135050,Café (em grão) Arábica,150,150,12,80,60
2013,MG,3162955,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3161601,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3146107,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3117603,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3119906,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3121605,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3162708,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3106507,Café (em grão) Arábica,70,70,50,714,325
2018,MG,3143708,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3157401,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3158300,Café (em grão) Arábica,5400,5400,7776,1440,105028
2021,MG,3127404,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3150505,Café (em grão) Arábica,2150,2150,2903,1350,41126
2021,MG,3167509,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3106200,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3148400,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3129004,Café (em grão) Arábica,200,200,300,1500,1900
2014,MG,3161908,Café (em grão) Arábica,10,10,9,900,56
2014,MG,3121704,Café (em grão) Arábica,15,15,14,933,70
2014,MG,3136108,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3114204,Café (em grão) Arábica,5,5,8,1600,39
2013,MG,3139250,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3140100,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3166907,Café (em grão) Arábica,3400,3400,6120,1800,46920
2020,MG,3170008,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3113701,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3103900,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3107208,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3112307,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3128303,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3159100,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3163003,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3162005,Café (em grão) Arábica,6800,6800,11016,1620,159916
2021,MG,3140209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3102506,Café (em grão) Arábica,360,360,432,1200,5489
2021,MG,3141801,Café (em grão) Arábica,395,395,705,1785,9870
2019,MG,3162807,Café (em grão) Arábica,3,3,3,1000,18
2019,MG,3122603,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3113602,Café (em grão) Arábica,1100,1100,1320,1200,8646
2014,MG,3120201,Café (em grão) Arábica,6000,6000,6480,1080,41900
2014,MG,3163508,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3135902,Café (em grão) Arábica,1650,1650,2079,1260,30977
2013,MG,3119807,Café (em grão) Arábica,410,410,615,1500,2741
2013,MG,3160207,Café (em grão) Arábica,5,5,5,1000,20
2020,MG,3134103,Café (em grão) Arábica,12,12,18,1500,135
2020,MG,3152204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3125408,Café (em grão) Arábica,297,297,1054,3549,8432
2015,MG,3135001,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3102803,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3149903,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3140209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3101201,Café (em grão) Arábica,10,10,15,1500,109
2018,MG,3163201,Café (em grão) Arábica,220,220,330,1500,2310
2019,MG,3158102,Café (em grão) Arábica,2,2,1,500,6
2019,MG,3148103,Café (em grão) Arábica,40900,40900,56640,1385,387984
2012,MG,3109253,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3100401,Café (em grão) Arábica,5,5,4,800,21
2012,MG,3121407,Café (em grão) Arábica,35,35,20,571,125
2013,MG,3166204,Café (em grão) Arábica,60,60,108,1800,454
2020,MG,3162104,Café (em grão) Arábica,1825,1825,2519,1380,20845
2020,MG,3126604,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3100500,Café (em grão) Arábica,12,12,14,1167,106
2020,MG,3105905,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3116506,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3113800,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3102902,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3109600,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3109600,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3152170,Café (em grão) Arábica,105,100,60,600,330
2021,MG,3138203,Café (em grão) Arábica,4621,4621,5822,1260,85001
2021,MG,3154101,Café (em grão) Arábica,2,2,2,1000,26
2021,MG,3152600,Café (em grão) Arábica,105,105,158,1505,2101
2014,MG,3119500,Café (em grão) Arábica,6,6,3,500,21
2017,MG,3138906,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3125804,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3114402,Café (em grão) Arábica,9225,9225,16745,1815,114505
2022,MG,3166006,Café (em grão) Arábica,200,200,300,1500,6075
2016,MG,3150000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3127404,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3170602,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3123304,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3141900,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3166956,Café (em grão) Arábica,17,17,31,1824,434
2023,MG,3142908,Café (em grão) Arábica,3,3,5,1667,68
2013,MG,3133600,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3133204,Café (em grão) Arábica,285,285,385,1351,1540
2020,MG,3134707,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3136579,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3109402,Café (em grão) Arábica,900,900,1728,1920,12096
2011,MG,3121902,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3160504,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3158508,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3141900,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3131703,Café (em grão) Arábica,6,6,5,833,38
2018,MG,3134004,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3170438,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3112109,Café (em grão) Arábica,5030,5030,4527,900,57267
2019,MG,3139201,Café (em grão) Arábica,230,230,345,1500,2070
2014,MG,3165537,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3154002,Café (em grão) Arábica,4630,4630,3704,800,20468
2017,MG,3149507,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3128105,Café (em grão) Arábica,6600,6600,12672,1920,96054
2017,MG,3127370,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3171006,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3148806,Café (em grão) Arábica,330,330,396,1200,2772
2016,MG,3122355,Café (em grão) Arábica,72,72,86,1194,607
2012,MG,3110301,Café (em grão) Arábica,650,650,858,1320,4937
2012,MG,3119500,Café (em grão) Arábica,6,6,3,500,18
2012,MG,3145877,Café (em grão) Arábica,2600,2600,2808,1080,16319
2023,MG,3124708,Café (em grão) Arábica,200,200,360,1800,5042
2017,MG,3131208,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3162807,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3155702,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3153301,Café (em grão) Arábica,60,60,75,1250,563
2016,MG,3142908,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3138104,Café (em grão) Arábica,500,500,1440,2880,11232
2016,MG,3109907,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3121001,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3142502,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3152501,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3114600,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3101300,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3143906,Café (em grão) Arábica,1700,1700,1734,1020,10480
2012,MG,3136504,Café (em grão) Arábica,8,8,4,500,22
2023,MG,3103108,Café (em grão) Arábica,35,35,52,1486,715
2022,MG,3112703,Café (em grão) Arábica,10,10,26,2600,533
2022,MG,3108909,Café (em grão) Arábica,428,428,514,1201,10614
2022,MG,3161205,Café (em grão) Arábica,2850,2850,4617,1620,93725
2016,MG,3143906,Café (em grão) Arábica,1650,1650,2178,1320,15246
2016,MG,3148509,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3147600,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3139805,Café (em grão) Arábica,140,140,280,2000,1680
2012,MG,3135704,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3154606,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3101508,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3103207,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3167400,Café (em grão) Arábica,1930,1930,1505,780,10437
2014,MG,3111705,Café (em grão) Arábica,1820,1820,1966,1080,12779
2022,MG,3136504,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3122108,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3158508,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3169059,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3163102,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3122900,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3134202,Café (em grão) Arábica,10,10,15,1500,98
2012,MG,3123106,Café (em grão) Arábica,30,30,27,900,151
2012,MG,3121100,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3111705,Café (em grão) Arábica,1915,1915,2068,1080,12000
2014,MG,3126000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3131901,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3152402,Café (em grão) Arábica,72,72,43,597,275
2017,MG,3152204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3141504,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3144102,Café (em grão) Arábica,6770,6770,11000,1625,79090
2017,MG,3128204,Café (em grão) Arábica,135,135,154,1141,1046
2016,MG,3105905,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3157401,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3117207,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3111150,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3127701,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3137601,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3162948,Café (em grão) Arábica,2200,2200,3432,1560,21019
2017,MG,3165206,Café (em grão) Arábica,980,980,1030,1051,7478
2022,MG,3150802,Café (em grão) Arábica,150,150,270,1800,5468
2022,MG,3154804,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3143153,Café (em grão) Arábica,30,30,18,600,360
2022,MG,3141603,Café (em grão) Arábica,20,20,18,900,360
2016,MG,3141405,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3161700,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3150505,Café (em grão) Arábica,1498,1498,2427,1620,17721
2017,MG,3137536,Café (em grão) Arábica,130,130,273,2100,2020
2022,MG,3167806,Café (em grão) Arábica,400,400,600,1500,12195
2016,MG,3163003,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3101102,Café (em grão) Arábica,765,765,918,1200,5983
2010,MG,3148756,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3111408,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3111804,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3152006,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3114808,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3145703,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3157252,Café (em grão) Arábica,2900,2900,2958,1020,19227
2023,MG,3127602,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3140803,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3115201,Café (em grão) Arábica,260,260,437,1681,6045
2013,MG,3149408,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3126000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3136009,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3123908,Café (em grão) Arábica,120,120,216,1800,1656
2020,MG,3124401,Café (em grão) Arábica,470,470,761,1619,5974
2020,MG,3147105,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3134202,Café (em grão) Arábica,3,3,4,1333,29
2015,MG,3115904,Café (em grão) Arábica,3,3,12,4000,82
2015,MG,3127800,Café (em grão) Arábica,80,80,72,900,504
2011,MG,3112059,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3126901,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3117108,Café (em grão) Arábica,8680,8680,17603,2028,122869
2018,MG,3138005,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3149309,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3167905,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3165537,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3154150,Café (em grão) Arábica,2740,2740,2959,1080,20510
2014,MG,3100104,Café (em grão) Arábica,31,31,71,2290,473
2017,MG,3171154,Café (em grão) Arábica,2000,2000,2150,1075,14620
2017,MG,3161007,Café (em grão) Arábica,103,103,72,699,454
2017,MG,3122504,Café (em grão) Arábica,11,11,14,1273,91
2017,MG,3123700,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3131505,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3115359,Café (em grão) Arábica,4,4,5,1250,100
2022,MG,3167103,Café (em grão) Arábica,107,107,66,617,1320
2022,MG,3109501,Café (em grão) Arábica,8860,8860,11961,1350,247114
2022,MG,3109907,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3110400,Café (em grão) Arábica,2058,2058,3087,1500,24439
2016,MG,3154457,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3123809,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3143104,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3167509,Café (em grão) Arábica,5,5,8,1600,46
2023,MG,3165008,Café (em grão) Arábica,380,380,593,1561,8203
2023,MG,3106101,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3125309,Café (em grão) Arábica,900,900,972,1080,4267
2013,MG,3121902,Café (em grão) Arábica,90,90,81,900,399
2020,MG,3155108,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3135209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3127354,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3104304,Café (em grão) Arábica,2400,2400,4032,1680,30996
2011,MG,3162575,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3143401,Café (em grão) Arábica,2460,2460,4428,1800,32394
2018,MG,3104452,Café (em grão) Arábica,460,460,442,961,2652
2018,MG,3120607,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3117836,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3133501,Café (em grão) Arábica,395,395,483,1223,6791
2014,MG,3109709,Café (em grão) Arábica,1450,1450,1566,1080,9753
2023,MG,3141306,Café (em grão) Arábica,3050,3050,5673,1860,78618
2013,MG,3121704,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3127008,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3135357,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3104700,Café (em grão) Arábica,83,83,54,651,404
2018,MG,3113602,Café (em grão) Arábica,1300,1300,1794,1380,13125
2018,MG,3144656,Café (em grão) Arábica,1150,1150,3450,3000,24150
2015,MG,3153509,Café (em grão) Arábica,5900,5900,8142,1380,54144
2021,MG,3151107,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3157377,Café (em grão) Arábica,4,4,3,750,33
2019,MG,3146503,Café (em grão) Arábica,5,5,5,1000,32
2019,MG,3102506,Café (em grão) Arábica,230,230,290,1261,1837
2014,MG,3122454,Café (em grão) Arábica,1590,1590,2671,1680,13438
